1, 1172, 2.41261007784
1, 1405, 2.5241191443
1, 2193, 2.87921075118
1, 2968, 3.19162889442
2, 52, 3.56388558455
2, 144, 3.20790989947
2, 248, 3.46820802466
2, 314, 3.65185910324
2, 319, 3.70833344384
2, 370, 3.19964062626
2, 371, 3.16025083338
2, 372, 2.84153715884
2, 382, 3.20346737992
2, 405, 1.7180207686
2, 485, 2.97207022998
2, 537, 2.98403119511
2, 550, 3.55005307252
2, 616, 3.80012923573
2, 661, 3.63097813166
2, 720, 4.40530755706
3, 377, 3.26917711737
3, 592, 3.32940907495
3, 595, 3.47674180556
3, 736, 2.9190486957
3, 1197, 4.0327906067
3, 1721, 3.25487705525
3, 2716, 3.67950757961
3, 5349, 3.45773285172
3, 8636, 3.51265566895
3, 44191, 3.69743955504
4, 185, 3.39044509332
4, 356, 4.80358179057
4, 357, 4.26724382652
4, 364, 4.35646877241
4, 410, 3.72648355742
4, 435, 2.77111192031
4, 440, 4.13827473668
4, 442, 3.36852830841
4, 588, 4.2568341752
4, 589, 4.73453428385
4, 594, 4.35120963806
4, 596, 4.22749495196
4, 610, 3.69952130158
4, 616, 3.98067885541
4, 919, 4.81673867767
4, 1022, 4.29761387891
4, 1028, 4.75974103004
4, 1032, 4.28126894716
4, 1033, 4.13094212217
4, 1282, 4.44894573527
4, 1334, 3.70653853251
4, 1372, 3.64230912665
4, 1580, 4.24972596555
4, 1858, 3.18480674902
4, 1967, 4.31796728575
4, 2033, 3.765739069
4, 2078, 4.33208173788
4, 2081, 4.22903422714
4, 2085, 4.06218983439
4, 2087, 4.42380698857
4, 2094, 3.39292339422
4, 2096, 4.42426274947
4, 2102, 4.71370154081
4, 2124, 4.01751221056
4, 2141, 4.16164257183
4, 2454, 3.83023253702
4, 3034, 4.54633693769
4, 3108, 4.28054506094
4, 3255, 4.16046918733
4, 3263, 4.2840402046
4, 4006, 4.51849923581
5, 3, 2.42634056759
5, 39, 3.58067128523
5, 104, 3.65429268535
5, 788, 3.12286556606
5, 1247, 3.95985029245
5, 1485, 3.44909796833
5, 1544, 3.21275616582
5, 1777, 3.63172648569
5, 1997, 3.73240491342
5, 2770, 3.26295097144
5, 4018, 3.15974221678
5, 4025, 3.45947395032
5, 4447, 3.80926785824
5, 4718, 3.69979161118
5, 5266, 3.64614595217
5, 5995, 4.10373955246
5, 6373, 3.53107801119
5, 8376, 2.45538433198
5, 30749, 3.65298445858
5, 33679, 3.39905908341
6, 173, 2.33086693749
6, 1687, 1.98057040726
6, 2019, 3.57806318796
6, 2072, 2.85899675291
6, 2528, 3.45766337461
6, 2723, 3.14587979746
6, 3300, 2.63012613852
6, 4641, 3.67629732685
6, 4975, 2.42025835678
7, 260, 3.86972611086
7, 316, 2.77199413212
7, 377, 3.11820886422
7, 380, 3.08475372287
7, 480, 3.26531972359
7, 589, 3.64179278453
7, 1036, 3.65371165736
7, 1129, 3.1823855121
7, 1198, 3.98878464151
7, 1240, 3.77311371168
7, 1275, 3.17912780158
7, 1371, 3.04303125696
7, 1372, 2.83895535586
7, 1373, 2.40379155929
7, 1374, 3.53212206115
7, 1375, 3.18116542832
7, 1376, 2.90872722114
7, 1408, 3.19410941533
8, 32, 3.99846785896
8, 110, 3.82695766578
8, 1219, 4.13178325337
8, 1225, 4.04380455571
8, 1258, 4.11492687533
8, 1358, 3.58309628626
8, 1704, 4.20362865572
8, 1961, 4.00837993681
8, 2028, 3.94559369623
8, 2329, 4.09094051758
8, 2791, 3.86397153358
8, 2804, 3.91465619809
8, 2918, 4.08671295797
8, 3996, 3.98480796594
8, 5650, 3.73238295837
8, 8873, 3.69935111473
8, 8874, 3.87397499735
8, 33166, 4.19708240343
8, 40583, 3.74373331798
8, 40819, 4.12032765706
8, 43871, 2.42932920673
8, 44004, 3.05780237398
9, 1177, 3.66601577263
9, 1721, 3.33087303858
9, 2125, 4.13166929007
9, 2140, 3.17420357883
9, 2391, 3.98516332031
9, 2427, 3.59540804555
9, 2490, 3.43315685317
9, 2539, 3.2792803913
9, 2857, 3.54620140668
10, 592, 3.3564765046
10, 1101, 3.73305446517
10, 1127, 3.77456473192
10, 1210, 4.12318266647
10, 1220, 4.03946661466
10, 1240, 4.21453128081
10, 1291, 4.10413927358
10, 2406, 3.7724657541
10, 2410, 3.17814623454
10, 3019, 4.44303656409
11, 50, 4.36358876228
11, 778, 4.27501138217
11, 923, 4.11169284412
11, 1027, 3.45172505252
11, 1408, 4.22873052185
11, 2762, 4.06616462381
11, 5669, 3.85864365672
11, 26614, 4.27253936783
12, 253, 2.72383572709
12, 673, 2.5514344744
12, 736, 1.80591995406
12, 737, 1.17480080486
12, 1032, 2.33430595843
12, 2460, 1.72551201201
12, 2668, 1.08402078499
12, 3146, 2.15596499847
12, 3176, 2.8405694128
12, 3324, 1.23080819092
12, 3770, 1.21013928826
12, 3773, 2.04374109984
13, 47, 3.92419521747
13, 296, 3.94803894266
13, 527, 4.08623698756
13, 587, 3.40346533928
13, 919, 3.73036901987
13, 1265, 3.61041874943
13, 2571, 4.19993397661
13, 4886, 3.81648549962
13, 4993, 4.1971185354
13, 58559, 4.06818489128
13, 64614, 4.04607123952
14, 2394, 3.15624636424
14, 2724, 2.67046473809
14, 3114, 3.44646582467
14, 3157, 3.04587377952
15, 371, 2.20542783355
15, 372, 2.55672630062
15, 429, 2.31218977667
15, 520, 1.89066894402
15, 913, 3.37605344574
15, 1100, 1.56446703404
15, 1183, 3.32933554115
15, 1283, 3.57732804018
15, 1289, 3.28900911241
15, 1385, 2.35394120323
15, 1502, 1.43588719425
15, 1689, 2.20637403353
15, 1752, 1.76754561258
15, 1754, 1.90986309313
15, 1792, 1.95794661691
15, 1816, 2.78085745241
15, 1836, 2.06578805838
15, 1862, 0.368627319342
15, 1895, 2.57963454898
15, 2025, 2.4430414215
15, 2269, 2.68833812172
15, 2282, 3.45895665948
15, 2334, 2.33555255209
15, 2387, 1.80886886935
15, 2406, 2.75104863532
15, 2413, 1.36330286613
15, 2539, 2.77785363004
15, 2568, 1.97745794238
15, 2717, 1.54005962106
15, 2718, 2.68163070822
15, 2976, 3.21118244412
15, 3146, 1.77024428933
15, 3285, 2.36167264873
15, 3316, 2.31028475964
15, 3476, 2.89621313147
15, 3484, 1.25328407476
15, 3552, 2.78814907341
15, 3707, 2.23740691304
15, 3728, 3.47468608688
15, 3755, 2.37418430121
15, 3968, 2.09251870221
15, 4007, 3.50602968066
15, 4019, 2.69532136351
15, 4388, 1.46616498339
15, 4642, 3.4799667214
15, 4823, 2.213343619
15, 4914, 2.93506436339
15, 4958, 2.32985678315
15, 4992, 1.93436011506
15, 5110, 2.53616555616
15, 5171, 1.54595258364
15, 5291, 3.26335501347
15, 5296, 2.20934326265
15, 5299, 3.27123079004
15, 5308, 2.68769555362
15, 5346, 3.14675164176
15, 5364, 3.32220550157
15, 5620, 2.05134975921
15, 5816, 2.61401966357
15, 5959, 2.41125075762
15, 6059, 1.91153495123
15, 6155, 1.97165622129
15, 6157, 2.22329371007
15, 6188, 3.36837086275
15, 6283, 2.61057589007
15, 6287, 1.96304925848
15, 6433, 2.65758583297
15, 6586, 2.31962437271
15, 6754, 2.50471241745
15, 6773, 3.3961330152
15, 6879, 1.90292619921
15, 6944, 2.41371196344
15, 7010, 2.6389187556
15, 7034, 2.96641504349
15, 7173, 1.8821593051
15, 7325, 1.88901314252
15, 7346, 2.43217766359
15, 7444, 2.9173516635
15, 7445, 3.33833895854
15, 7451, 2.80849379138
15, 8264, 3.25912116955
15, 8464, 3.04598023653
15, 8781, 2.80609930159
15, 8917, 2.91165132597
15, 26587, 3.37713674158
15, 30812, 3.02403582058
15, 30825, 2.37407423248
15, 34150, 2.02699365986
15, 36529, 2.4769712895
15, 37386, 1.24811838503
15, 37741, 3.4472713761
15, 40583, 3.19636162916
15, 40815, 2.40150075256
15, 44004, 2.1829825387
15, 44555, 2.90947670401
15, 44788, 2.75409619551
15, 45447, 2.17690915962
15, 45517, 2.55504308574
15, 45672, 1.89609363063
15, 45720, 1.60188888158
15, 45722, 1.89108384379
15, 45728, 3.02612793759
15, 46970, 1.76095597282
15, 47999, 3.26076290245
15, 48043, 3.13819819778
15, 49286, 2.31086436052
15, 50851, 3.03404587244
15, 52604, 3.13947544466
15, 53322, 1.96186321233
15, 53464, 0.982444588123
15, 54001, 2.33287322206
15, 54272, 2.96000471243
15, 55247, 2.5479222683
15, 55442, 2.90063823549
15, 55830, 2.29679599438
15, 56174, 1.89202393297
15, 56775, 2.10779705575
15, 56782, 3.37926208475
15, 57368, 2.02360444156
15, 59126, 2.89446154462
15, 60074, 2.48286937623
15, 62434, 2.76417026969
15, 64839, 2.94524330443
15, 64957, 1.81701383109
15, 65802, 0.0885408491084
15, 66203, 1.80567593698
15, 67087, 3.66664969296
15, 69524, 2.01556894699
15, 70862, 2.36219442872
15, 71264, 3.24650536175
15, 71282, 2.66145298994
15, 71462, 2.62996734597
15, 71535, 2.74128842239
15, 71838, 2.39355918106
15, 76077, 2.1439900078
15, 78209, 2.61804005459
15, 78574, 2.57698523196
15, 79185, 1.4257176574
15, 79242, 2.25899267151
15, 80126, 2.25474535778
15, 80862, 1.89803581771
15, 81834, 2.2888854888
15, 82854, 0.997140739031
15, 84374, 2.00561505834
15, 86833, 2.5756237076
15, 86882, 3.75609560069
15, 86911, 1.84831641098
15, 87222, 2.37103311847
15, 87485, 1.32320863513
15, 87869, 2.66585253155
15, 88125, 2.77515622496
15, 89470, 2.81404421453
15, 92420, 2.81945109412
15, 93721, 2.76653008231
15, 96737, 2.11359994198
15, 97913, 1.98246981309
15, 97938, 1.90423120162
15, 98122, 2.24287752188
15, 98154, 2.60729182532
15, 98809, 2.38110381336
15, 99007, 2.54396974973
15, 99112, 2.41782474012
15, 99114, 2.78679284232
15, 100383, 3.31968724181
15, 101112, 1.25002054203
15, 101362, 1.75002876745
15, 101864, 1.69497027748
15, 102123, 3.39260808592
15, 102125, 1.81824980533
15, 102880, 0.738269715289
15, 102903, 2.09611439249
15, 103249, 1.09581490143
15, 103253, 2.44255389112
15, 103810, 2.54828093795
15, 104241, 1.68215815535
15, 105504, 2.92858663121
15, 106072, 1.56905289945
15, 106782, 2.82475629763
15, 106916, 2.65610175838
15, 106920, 3.39227299841
15, 107348, 2.1723816881
15, 107406, 2.63946911385
15, 108188, 1.25002054203
15, 108190, 0.872858985994
15, 108729, 1.89183797396
15, 108932, 2.73717273368
15, 108945, 0.998346607898
15, 109187, 2.0246645829
15, 109374, 2.21916534305
15, 109487, 2.55355638554
15, 109673, 2.03534591212
15, 109848, 1.62260483481
15, 110102, 2.753695273
15, 110127, 1.87848036821
15, 110553, 2.2923544279
15, 110730, 1.29107377759
15, 111360, 1.45568523159
15, 111362, 1.90566438598
15, 111364, 1.78184445176
15, 111443, 2.00550599221
15, 111622, 1.36410812698
15, 111759, 1.928322926
15, 111781, 2.5200753401
15, 112138, 3.78866222624
15, 112171, 1.59999079344
15, 112183, 2.82058465757
15, 112370, 0.280359690235
15, 112552, 3.63170821873
15, 112556, 2.16815006432
15, 112623, 2.83737324837
15, 112852, 2.33150072309
15, 113345, 1.71369404259
15, 113348, 1.12143876094
15, 113378, 1.80547258649
15, 113741, 2.39917164559
15, 114180, 2.14717538413
15, 114635, 3.03092974086
15, 115149, 2.00541102336
15, 115569, 2.44375556876
15, 115617, 1.99184575543
15, 115713, 1.96516287581
15, 116161, 1.68215815535
15, 116797, 2.75811461973
15, 116823, 1.73970813775
15, 116897, 3.24770707756
15, 117176, 2.82106526862
15, 117529, 1.94411021501
15, 117533, 2.54498758706
15, 118696, 1.66855187419
15, 119141, 2.1911603058
15, 119145, 2.29448211297
15, 120466, 1.71369404259
15, 120799, 2.01223030484
15, 121231, 2.03283438883
15, 122882, 3.22689801117
15, 122886, 3.20379891351
15, 122892, 1.96573136217
15, 122900, 1.70576150649
15, 122902, 2.57012541479
15, 122904, 2.71587397754
15, 122920, 2.15587869629
15, 122924, 2.05643287917
15, 128360, 2.92511079819
15, 130490, 1.99739996583
15, 130634, 1.40179842025
15, 131013, 1.68478720775
15, 132046, 2.82161627444
15, 132796, 2.44271205731
15, 134130, 2.76018359329
15, 134368, 2.31093469869
15, 134393, 1.61201640628
15, 134853, 1.51663132659
15, 135133, 1.911505181
15, 135436, 2.21933337488
15, 136020, 1.80480044003
15, 136562, 2.20648935633
15, 136864, 1.35442588701
15, 137857, 2.47379405464
15, 138036, 2.75785337568
15, 139385, 2.91040526733
15, 139644, 2.69227000295
15, 139757, 3.78866222624
15, 140110, 2.8847355834
15, 140174, 2.95887055025
15, 140267, 3.55896282303
15, 140711, 1.88068587314
15, 142488, 2.80079641771
15, 143385, 2.78301836361
15, 145935, 2.21933337488
15, 146656, 3.78866222624
15, 148626, 1.25329508916
15, 149352, 1.61201640628
15, 149354, 2.39917164559
15, 149406, 2.04260323187
15, 152077, 3.45573794223
15, 152081, 2.59213880145
15, 156607, 1.70832742746
15, 157296, 2.21933337488
15, 160563, 1.7754666344
16, 50, 4.75437732592
16, 318, 4.87499642336
16, 527, 4.70063860028
16, 1961, 4.42924578551
16, 4995, 4.35181347535
16, 6016, 4.46645152993
17, 260, 3.64831455652
17, 482, 2.82113267475
17, 714, 3.10055740598
17, 931, 4.0612408989
17, 1077, 4.08609424933
17, 1218, 4.24132187885
17, 1240, 3.8539870732
17, 1298, 3.9331715135
17, 1674, 3.84424924314
17, 2110, 3.22654130681
17, 2117, 3.94625623985
17, 2159, 3.7010361185
17, 2204, 3.33684138678
17, 2232, 3.96760735171
17, 2677, 3.3097579319
17, 2707, 3.92197834737
17, 2726, 4.24034662371
17, 3018, 4.07631430453
17, 3267, 3.14266792807
17, 4210, 2.68465689934
17, 4552, 4.99362974983
17, 4975, 2.9054077302
17, 5054, 2.36555707818
17, 5072, 3.94467240088
17, 5105, 3.43975268616
17, 5254, 3.92220477806
17, 5266, 2.6369985035
17, 5316, 2.71811459295
17, 5388, 3.66153511016
17, 5630, 2.83440546053
17, 5686, 3.90343017631
17, 5903, 3.45999695425
17, 6059, 3.39706964492
17, 6140, 3.58738955675
17, 6197, 2.49681487492
17, 6214, 5.31174756928
17, 6281, 2.90976763616
17, 6322, 2.82841477763
17, 6323, 3.37078280415
17, 6530, 3.62314825304
17, 6538, 3.13731745829
17, 6584, 2.01881156607
17, 6666, 3.26398557211
17, 6790, 3.17233616571
17, 6975, 3.78671738011
17, 6979, 3.67521222442
17, 7003, 1.38784575026
17, 7044, 4.21465902399
17, 7068, 2.4132405117
17, 7123, 4.0740896409
17, 7163, 1.39839644262
17, 7371, 4.41832825858
17, 7445, 3.01646519565
17, 7771, 3.58181420834
17, 7827, 2.89285137908
17, 7991, 3.51069045945
17, 8195, 3.06872403084
17, 8477, 4.44890574709
17, 8644, 1.81169660112
17, 8781, 3.57863274402
17, 8865, 3.84854375845
17, 27604, 4.05081833647
17, 27788, 3.08547585628
17, 33004, 3.55484743325
17, 33615, 3.09563768938
17, 33683, 3.58738955675
17, 34048, 2.31681774105
18, 81, 3.00153830498
18, 85, 3.80461887792
18, 86, 2.83355886862
18, 92, 3.48748509549
18, 640, 2.9565428419
18, 748, 3.06564478059
18, 765, 2.23178405909
18, 785, 3.10305242919
18, 818, 2.98041965539
18, 849, 2.92898072131
18, 880, 2.32434251324
19, 2, 2.90504718054
19, 3, 2.57981880935
19, 23, 2.40971521961
19, 48, 2.42304228132
19, 64, 2.05465216772
19, 110, 3.65649040892
19, 122, 2.65689666214
19, 145, 2.71891980885
19, 153, 2.34707669342
19, 160, 1.86673965562
19, 166, 2.29563300782
19, 172, 2.2992333158
19, 179, 2.49094688707
19, 196, 2.590238799
19, 208, 2.43972232625
19, 209, 2.30729155936
19, 231, 2.70465818446
19, 249, 3.2435475367
19, 261, 3.63236988898
19, 266, 3.23376143957
19, 276, 2.32373475299
19, 292, 2.77724668286
19, 293, 3.78931981852
19, 316, 2.82505622547
19, 318, 4.27561379771
19, 333, 3.06405215155
19, 337, 3.78300562272
19, 339, 3.17677186406
19, 344, 2.31986544451
19, 349, 3.46630990389
19, 350, 2.95738389299
19, 357, 3.6315880664
19, 364, 3.4634417932
19, 367, 2.67837983684
19, 379, 3.0487324371
19, 383, 3.04286551967
19, 407, 2.89867455297
19, 423, 2.96332644808
19, 429, 2.31377905976
19, 434, 2.75094592103
19, 445, 2.92898638206
19, 450, 3.0844666396
19, 451, 2.97843087621
19, 454, 2.9804818107
19, 464, 2.98042297573
19, 465, 3.00579345719
19, 468, 3.02363487121
19, 479, 3.55567105014
19, 491, 3.08180820857
19, 500, 3.21368377534
19, 504, 2.47587729678
19, 509, 3.68775985669
19, 513, 2.51965803267
